"ID","start_year","end_year","longitude","latitude","pollutant"
546,2016,2020,-107.81689,50.285833,"PM25"
547,2010,2021,-108.02611,39.43806,"PM10"
548,2010,2021,-108.0342989,36.78287642,"NO2"
549,2010,2021,-108.3352428,42.81794479,"PM10"
550,2017,2020,-108.403332,55.834566,"PM25"
551,2010,2021,-108.561173,39.063798,"PM10"
552,2010,2021,-109.193502,41.65022311,"PM10"
553,2010,2010,-109.5472,31.3283,"PM10"
554,2010,2021,-109.6353165,31.3575,"PM10"
555,2010,2021,-109.6496119,40.24886634,"NO2"
556,2010,2021,-109.97029,33.85815,"PM10"
557,2013,2013,-110.1740036,54.45800018,"PM25"
558,2015,2020,-110.2329389,54.41401389,"PM25"
559,2015,2020,-110.68116,50.04893,"PM25"
560,2010,2021,-110.79799,43.45776,"PM10"
561,2010,2021,-110.8007487,39.60996013,"NO2"
562,2010,2021,-110.8076541,41.39643743,"PM10"
563,2010,2021,-110.8077335,33.21259785,"PM10"
564,2010,2021,-110.936718,31.337204,"PM10"
565,2018,2018,-110.9523056,31.29311111,"PM10"
566,2016,2020,-111.03722,56.44928,"PM25"
567,2015,2015,-111.037989,56.44895,"PM25"
568,2015,2020,-111.037,57.26176,"PM25"
569,2010,2021,-111.1711156,32.23058524,"PM10"
570,2017,2020,-111.17269,55.621408,"PM25"
571,2015,2020,-111.17683,58.70879,"PM25"
572,2013,2013,-111.4331551,56.74250984,"PM25"
573,2015,2020,-111.433545,56.7424,"PM25"
574,2015,2020,-111.5026,54.2165,"PM25"
575,2017,2020,-111.6252833,57.11169333,"PM25"
576,2013,2013,-111.6414528,57.1693058,"PM25"
577,2015,2016,-111.64145,57.169305,"PM25"
578,2010,2021,-111.6870566,40.23886264,"PM10"
579,2015,2020,-111.893241,60.00455,"PM10"
580,2010,2021,-111.901611,40.7603045,"PM10"
581,2010,2021,-111.9231485,33.33935135,"PM10"
582,2010,2021,-111.9299956,41.05464406,"PM10"
583,2010,2021,-112.0001265,46.754631,"PM25"
584,2010,2021,-112.4580802,42.92748639,"PM10"
585,2010,2021,-112.501247,46.002602,"PM10"
586,2015,2020,-112.8006,49.71621,"PM25"
587,2013,2013,-112.8681183,53.68238068,"PM25"
588,2015,2020,-112.86812,53.68238,"PM25"
589,2013,2013,-112.8801727,53.76036072,"PM25"
590,2015,2020,-112.88017,53.76036,"PM25"
591,2017,2020,-112.925851,53.805629,"PM25"
592,2013,2013,-112.9278107,53.79998779,"PM10"
593,2015,2015,-112.92781,53.7999878,"PM25"
594,2016,2016,-113.09922,53.84369,"PM25"
595,2018,2020,-113.105857,53.95183,"PM25"
596,2016,2020,-113.144905,53.554691,"PM25"
597,2016,2020,-113.1828933,53.72244,"PM25"
598,2015,2015,-113.22285,53.69874,"PM25"
599,2013,2013,-113.2232819,53.69887161,"PM25"
600,2016,2020,-113.320983,53.532092,"PM25"
601,2017,2020,-113.327174,53.827241,"PM25"
602,2013,2013,-113.4643879,53.51972485,"PM10"
603,2020,2020,-113.4840378,53.5286622,"PM25"
604,2016,2019,-113.4840466,53.5286382,"PM25"
605,2017,2017,-113.4873257,53.5311,"PM25"
606,2015,2015,-113.5291597,53.53636033,"PM25"
607,2017,2020,-113.611883,53.626908,"PM25"
608,2015,2020,-113.7794795,52.26981,"PM25"
609,2018,2019,-113.989421,50.993011,"PM25"
610,2018,2020,-114.0377944,51.26807778,"PM25"
611,2020,2020,-114.039223,51.02289233,"PM25"
612,2016,2017,-114.0402233,51.021748,"PM25"
613,2015,2015,-114.055785,51.017172,"PM25"
614,2013,2013,-114.1102295,51.06389618,"PM10"
615,2010,2021,-114.1228858,46.92754418,"PM10"
616,2015,2020,-114.2211,53.3016,"PM25"
617,2010,2021,-114.2771893,48.3215469,"PM10"
618,2013,2013,-114.3639984,62.45206833,"PM10"
619,2015,2020,-114.364,62.45207,"PM10"
620,2017,2020,-114.3749,53.4243,"NO2"
621,2015,2020,-114.4199,53.633,"PM25"
622,2016,2020,-114.46061,53.0903,"NO2"
623,2010,2021,-114.566111,35.153888,"PM10"
624,2010,2021,-114.61444,32.690278,"PM10"
625,2016,2020,-114.6361,53.53,"NO2"
626,2015,2020,-114.69744,51.94687,"PM25"
627,2013,2013,-114.6999969,51.95000076,"PM25"
628,2015,2020,-114.76835,53.37255,"PM25"
629,2010,2010,-114.768611,32.466389,"PM10"
630,2015,2020,-114.984207,53.220024,"PM25"
631,2016,2020,-115.13806,53.14222,"NO2"
632,2010,2021,-115.1591696,36.083594,"PM10"
633,2017,2017,-115.407267,32.65442,"PM10"
634,2011,2011,-115.4285077,32.601242,"PM10"
635,2020,2020,-115.451314,49.302582,"PM25"
636,2013,2013,-115.4655236,32.61179871,"PM10"
637,2012,2012,-115.4757479,32.6165576,"PM10"
638,2018,2018,-115.4807894,32.62368747,"PM10"
639,2016,2016,-115.4895363,32.62163178,"PM10"
640,2015,2015,-115.4947573,32.62068263,"PM10"
641,2017,2017,-115.5044382,32.61226725,"PM10"
642,2010,2021,-115.5284333,32.81557667,"PM25"
643,2010,2021,-115.766029,40.83835,"PM10"
644,2016,2020,-115.869155,53.621062,"NO2"
645,2010,2021,-116.0076563,36.22882575,"PM10"
646,2010,2021,-116.3881435,43.5995995,"PM10"
647,2015,2020,-116.395822,53.593771,"PM25"
648,2017,2017,-116.921641,32.528476,"PM10"
649,2018,2018,-116.9491125,32.51348056,"PM25"
650,2016,2016,-116.9536545,32.5302345,"PM10"
651,2015,2020,-116.9668528,51.29749722,"PM10"
652,2012,2012,-116.9815965,32.51335433,"PM10"
653,2015,2015,-116.9859707,32.52902467,"PM10"
654,2013,2013,-116.9860543,32.51415329,"PM10"
655,2011,2011,-117.0387287,32.51468767,"PM10"
656,2010,2021,-117.0598503,32.91284614,"PM10"
657,2015,2020,-117.09111,53.1325,"PM25"
658,2010,2021,-117.1085091,34.10111245,"PM10"
659,2013,2013,-117.2953796,49.49055099,"PM10"
660,2010,2021,-117.364852,47.672482,"PM10"
661,2015,2020,-117.544067,53.427301,"PM25"
662,2015,2020,-117.661527,49.317698,"PM10"
663,2013,2013,-117.6615295,49.31769943,"PM10"
664,2010,2021,-118.0383622,36.58321385,"PM10"
665,2010,2021,-118.1324073,34.02898656,"PM10"
666,2015,2020,-118.280945,55.402658,"PM25"
667,2015,2020,-118.439088,49.031168,"PM25"
668,2010,2021,-118.7449508,35.38478441,"PM10"
669,2016,2020,-118.7647,55.1172,"PM25"
670,2015,2015,-118.78625,55.1469,"PM25"
671,2013,2013,-118.7866211,55.00003052,"PM25"
672,2016,2020,-118.8078,55.1766,"PM25"
673,2010,2021,-118.9477312,34.3182432,"PM10"
674,2016,2020,-119.269821,52.832459,"PM25"
675,2015,2020,-119.270723,50.260617,"PM10"
676,2010,2021,-119.2912276,36.33217931,"PM25"
677,2013,2013,-119.3968201,55.19633865,"PM25"
678,2015,2020,-119.39682,55.19634,"PM25"
679,2020,2020,-119.467461,49.862119,"PM25"
680,2015,2018,-119.477367,49.862336,"PM10"
681,2010,2021,-119.6045485,36.208957,"PM10"
682,2010,2021,-119.6457207,39.52565923,"PM10"
683,2010,2021,-119.8178149,36.72999314,"PM10"
684,2010,2021,-120.0221805,36.9101905,"PM10"
685,2010,2021,-120.0637889,34.59800086,"PM10"
686,2013,2013,-120.3340149,50.67477036,"PM25"
687,2015,2020,-120.334016,50.67477,"PM25"
688,2010,2021,-120.4570635,37.2950865,"PM10"
689,2010,2021,-120.499167,46.598056,"PM25"
690,2010,2021,-120.580495,35.0888825,"PM10"
691,2017,2020,-120.686985,56.150186,"NO2"
692,2010,2021,-120.844773,44.299787,"PM25"
693,2013,2013,-120.8483658,56.24585342,"PM10"
694,2016,2020,-120.8561,56.24473,"PM10"
695,2010,2021,-120.91511,37.565241,"PM10"
696,2010,2021,-121.055608,39.233477,"PM25"
697,2010,2021,-121.3196306,37.80892263,"PM10"
698,2010,2021,-121.4146023,38.62552927,"PM10"
699,2010,2021,-121.494324,36.46180567,"PM10"
700,2013,2013,-121.4991226,49.36988831,"PM10"
701,2015,2020,-121.49912,49.369887,"PM10"
702,2010,2021,-121.6105607,37.063831,"PM10"
703,2010,2021,-121.618549,39.13877254,"PM25"
704,2010,2021,-121.731369,42.190296,"PM25"
705,2015,2020,-121.762264,49.238008,"PM25"
706,2010,2021,-121.84047,39.76168,"NO2"
707,2013,2013,-121.9402771,49.15584946,"PM10"
708,2015,2020,-121.940279,49.155848,"PM10"
709,2010,2021,-121.98822,36.98332,"PM25"
710,2010,2021,-122.116038,38.2269535,"PM10"
711,2010,2021,-122.1317988,37.8112935,"PM10"
712,2013,2013,-122.1503906,52.14427948,"PM10"
713,2015,2020,-122.150391,52.14428,"PM10"
714,2010,2021,-122.1839167,47.666952,"PM10"
715,2015,2020,-122.311078,49.14149,"PM25"
716,2015,2020,-122.3181715,49.032067,"PM10"
717,2013,2013,-122.3181725,49.03174591,"PM10"
718,2010,2021,-122.3513585,40.56003762,"PM10"
719,2013,2013,-122.4868291,52.97038142,"PM10"
720,2015,2019,-122.493227,52.981686,"PM10"
721,2013,2013,-122.5671005,49.09561157,"PM10"
722,2015,2020,-122.567104,49.09561,"PM10"
723,2016,2020,-122.582057,49.21494,"NO2"
724,2013,2013,-122.6942215,49.13293076,"PM25"
725,2015,2020,-122.694224,49.132928,"PM25"
726,2015,2020,-122.70889,49.245233,"PM25"
727,2015,2020,-122.74194,53.91472,"PM10"
728,2013,2013,-122.7487946,53.8813858,"PM10"
729,2010,2021,-122.7876375,45.512571,"PM10"
730,2016,2020,-122.79157,49.288265,"NO2"
731,2013,2013,-122.8492889,49.28089142,"PM10"
732,2015,2020,-122.849291,49.280893,"PM10"
733,2016,2020,-122.894487,49.227045,"PM25"
734,2010,2021,-122.9397659,43.9093472,"PM10"
735,2020,2020,-122.9595467,49.258071,"PM25"
736,2015,2020,-122.960402,50.144285,"PM25"
737,2010,2021,-122.9617057,38.63876133,"PM10"
738,2016,2019,-122.9716538,49.265424,"PM10"
739,2015,2015,-122.9781865,49.247202,"PM10"
740,2013,2013,-122.9855576,49.21519089,"PM10"
741,2013,2013,-122.9918365,49.08410454,"PM25"
742,2015,2020,-122.9918635,49.0841125,"PM25"
743,2013,2013,-123.0519524,49.31273079,"PM25"
744,2015,2020,-123.0519565,49.312733,"PM25"
745,2020,2020,-123.099828,49.2712695,"PM25"
746,2013,2013,-123.108223,49.14144135,"PM25"
747,2015,2020,-123.1303185,49.163851,"PM10"
748,2016,2020,-123.15133,49.70516,"PM25"
749,2015,2015,-123.154216,49.700098,"PM25"
750,2016,2019,-123.158799,49.30371633,"PM25"
751,2013,2013,-123.1633301,49.26166916,"PM25"
752,2015,2015,-123.276741,49.36861,"PM25"
753,2013,2013,-123.276741,49.36861038,"PM25"
754,2010,2021,-123.348466,42.434139,"PM25"
755,2015,2015,-123.363165,48.441942,"PM25"
756,2013,2013,-123.4279747,48.43291473,"PM25"
757,2016,2020,-123.4287425,48.432816,"PM25"
758,2010,2021,-123.44895,39.33318333,"PM10"
759,2015,2020,-123.479185,49.438848,"PM10"
760,2013,2013,-123.479187,49.43884659,"PM10"
761,2016,2018,-123.637031,48.849649,"PM25"
762,2015,2015,-123.64548,48.862089,"PM25"
763,2016,2017,-123.681124,48.793702,"PM25"
764,2018,2020,-123.6818545,48.794332,"PM25"
765,2013,2013,-123.7158432,48.78485489,"PM25"
766,2015,2015,-123.715846,48.784854,"PM25"
767,2013,2013,-123.8501663,49.11416626,"PM10"
768,2016,2020,-123.9214436,49.15692056,"PM25"
769,2015,2015,-123.99389,49.20083,"PM25"
770,2013,2013,-124.005722,54.01647568,"PM25"
771,2015,2020,-124.005856,54.016516,"PM25"
772,2010,2021,-124.17949,40.77678,"PM10"
773,2016,2016,-124.547441,49.88103267,"PM10"
774,2013,2013,-124.5581055,49.88689423,"PM10"
775,2015,2017,-124.560252,49.8880965,"PM10"
776,2018,2020,-124.5624,49.889299,"PM10"
777,2013,2013,-124.8066254,49.26101303,"PM25"
778,2015,2020,-124.806628,49.261014,"PM25"
779,2015,2020,-124.996222,49.682603,"PM25"
780,2013,2013,-124.9962234,49.68260193,"PM25"
781,2015,2020,-125.24844,50.018425,"PM25"
782,2015,2020,-125.764354,54.230731,"PM10"
783,2013,2013,-126.6416016,54.39828873,"PM10"
784,2015,2020,-126.646833,54.398594,"PM10"
785,2013,2013,-126.8130569,65.27925873,"PM25"
786,2015,2020,-126.813057,65.27926,"PM10"
787,2020,2020,-127.168542,54.7785,"PM10"
788,2015,2018,-127.177324,54.783308,"PM10"
789,2013,2013,-128.5972443,54.51843643,"PM10"
790,2015,2020,-128.6075,54.52167,"PM25"
791,2015,2015,-128.6537783,54.03134233,"PM10"
792,2020,2020,-128.6552835,54.0603995,"PM10"
793,2016,2019,-128.671436,54.05389,"PM10"
794,2016,2021,-13.5153,28.9866,"PM10"
795,2013,2013,-13.51655,28.99031,"PM10"
796,2010,2010,-13.51655,28.990311,"PM10"
797,2013,2015,-13.5166,28.9903,"PM10"
798,2010,2010,-13.5516665,28.972361,"PM10"
799,2013,2013,-13.5517275,28.972435,"PM10"
800,2014,2021,-13.55175,28.97245,"PM10"
801,2021,2021,-13.85278,28.50194,"PM10"
802,2010,2010,-13.8529165,28.501389,"PM10"
803,2014,2020,-13.853975,28.501925,"PM10"
804,2013,2013,-13.86282666,28.50338766,"PM10"
805,2015,2020,-133.7140565,68.35702037,"PM10"
806,2010,2021,-134.5672365,58.38849712,"PM25"
807,2013,2013,-135.0587463,60.71971893,"PM25"
808,2015,2020,-135.05875,60.71972,"PM25"
809,2013,2021,-14.0044,28.5272,"PM10"
810,2010,2021,-147.727413,64.84569,"PM10"
811,2010,2021,-149.3830459,61.41640541,"PM10"
812,2013,2020,-15.3872,27.8691,"PM10"
813,2010,2010,-15.413437,28.0141222,"PM10"
814,2017,2021,-15.41362,28.0253,"PM10"
815,2013,2013,-15.4138524,28.0184786,"PM10"
816,2010,2010,-15.414686,27.883701,"PM10"
817,2014,2016,-15.41475,28.023725,"PM10"
818,2013,2013,-15.41631,28.03512,"PM10"
819,2013,2013,-15.41654167,28.03502783,"PM10"
820,2010,2010,-15.4228918,28.0460073,"PM10"
821,2019,2021,-15.4278,28.1185,"PM10"
822,2015,2015,-15.43145,28.1206,"PM10"
823,2014,2018,-15.4328,28.1337,"PM10"
824,2021,2021,-15.4444,27.8084,"PM10"
825,2020,2020,-15.445,27.8976,"PM10"
826,2013,2013,-15.461157,27.801278,"PM10"
827,2013,2020,-15.4612,27.8013,"PM10"
828,2014,2021,-15.46665,27.89795,"PM10"
829,2013,2013,-15.46667175,27.89797588,"PM10"
830,2013,2013,-15.520918,28.1112745,"PM10"
831,2014,2021,-15.5209,28.1113,"PM10"
832,2010,2010,-15.521111,28.111389,"PM10"
833,2010,2010,-15.52120367,27.78027767,"PM10"
834,2013,2013,-15.55286572,27.76812468,"PM10"
835,2013,2021,-15.5529,27.76815,"PM10"
836,2010,2021,-155.4768587,19.420849,"PM25"
837,2010,2021,-156.4463732,20.78099679,"PM25"
838,2010,2021,-157.9460824,21.33188491,"PM10"
839,2010,2021,-159.3662401,21.94959934,"PM25"
840,2021,2021,-16.2683,28.45881818,"PM10"
841,2014,2014,-16.27001818,28.45853636,"PM10"
842,2016,2018,-16.27005,28.4601,"PM10"
843,2015,2015,-16.27013333,28.45926667,"PM10"
844,2010,2010,-16.271111,28.4541942,"PM10"
845,2019,2020,-16.27133333,28.4584,"PM10"
846,2010,2010,-16.331959,33.062778,"PM10"
847,2010,2010,-16.36424614,28.38464286,"PM10"
848,2014,2021,-16.365075,28.3827,"PM10"
849,2013,2013,-16.36508325,28.38270338,"PM10"
850,2013,2013,-16.370158,28.3803485,"PM10"
851,2010,2010,-16.399722,28.337222,"PM10"
852,2013,2021,-16.3997,28.3372,"PM10"
853,2013,2013,-16.43149627,28.43686545,"PM10"
854,2013,2013,-16.471625,28.111373,"NO2"
855,2010,2010,-16.47,28.111389,"PM25"
856,2013,2021,-16.49765,28.12825,"PM10"
857,2013,2013,-16.523687,28.145093,"PM10"
858,2013,2013,-16.53603675,28.047324,"PM10"
859,2014,2021,-16.536,28.0473,"PM10"
860,2010,2010,-16.55629633,28.08101867,"PM10"
861,2013,2013,-16.55986625,28.08000525,"PM10"
862,2014,2021,-16.5599,28.08,"PM10"
863,2013,2013,-16.57067,28.383096,"PM10"
864,2013,2021,-16.5707,28.3831,"PM10"
865,2010,2010,-16.570833,28.383056,"PM10"
866,2013,2021,-16.5776,28.1125,"PM10"
867,2010,2010,-16.60402788,28.084861,"PM10"
868,2013,2013,-16.653023,28.07255,"PM10"
869,2014,2021,-16.653,28.0726,"PM10"
870,2013,2013,-16.6544565,28.040169,"PM10"
871,2013,2021,-16.6559,28.0077,"PM10"
872,2015,2020,-16.8864,32.8078,"PM10"
873,2015,2020,-16.9007,32.6493,"PM10"
874,2010,2010,-16.904824,32.64333567,"PM10"
875,2015,2021,-17.1193,28.09455,"PM10"
876,2014,2014,-17.1205,28.099,"PM10"
877,2017,2020,-17.34485,66.0671,"PM10"
878,2013,2019,-17.45776,14.726953,"PM10"
879,2013,2013,-17.663732,63.920942,"PM10"
880,2013,2013,-17.7667922,28.6823298,"PM10"
881,2014,2021,-17.7701,28.67685,"PM10"
882,2010,2010,-17.771111,28.645278,"PM10"
883,2013,2013,-17.771554,28.645396,"PM10"
884,2013,2021,-17.7716,28.6454,"PM10"
885,2013,2013,-17.78255,28.8051,"PM10"
886,2013,2021,-17.7826,28.8051,"PM10"
887,2021,2021,-17.9106,28.6567,"PM10"
888,2013,2013,-17.921671,27.831766,"PM10"
889,2013,2021,-17.9217,27.8318,"PM10"
890,2018,2020,-18.0882,65.6841,"PM10"
891,2010,2010,-18.100834,65.688614,"PM10"
892,2014,2017,-18.1008,65.6888,"PM10"
893,2013,2013,-18.11805567,65.68145751,"PM10"
894,2019,2021,-2.0027,48.6531,"PM10"
895,2012,2012,-2.0109,43.3094,"PM10"
896,2010,2010,-2.0169425,36.91794025,"NO2"
897,2021,2021,-2.0233,43.2213,"PM10"
898,2013,2020,-2.030523,52.605621,"NO2"
899,2013,2021,-2.04245,36.8713,"NO2"
900,2013,2013,-2.045466667,36.92633333,"NO2"
901,2021,2021,-2.0505,43.2738,"PM10"
902,2010,2010,-2.059722,42.34,"PM10"
903,2013,2021,-2.059,42.34,"PM10"
904,2013,2021,-2.0626,47.322,"PM10"
905,2010,2010,-2.0704725,47.3198185,"PM10"
906,2010,2010,-2.077778,43.130833,"PM10"
907,2013,2021,-2.078,43.1308,"PM10"
908,2020,2020,-2.093846,53.579218,"NO2"
909,2020,2020,-2.098316,57.14526767,"PM10"
910,2016,2019,-2.098333333,57.1453,"PM10"
911,2010,2010,-2.098342667,57.15309167,"PM10"
912,2013,2013,-2.0991656,57.152255,"PM10"
913,2014,2015,-2.1004,57.151,"PM10"
914,2013,2013,-2.12819,36.93385,"NO2"
915,2014,2014,-2.1282,36.9339,"NO2"
916,2010,2010,-2.129444,40.061944,"PM10"
917,2013,2021,-2.1297,40.0619,"PM10"
918,2021,2021,-2.13945,47.3263,"PM10"
919,2020,2020,-2.1435155,53.004323,"PM10"
920,2015,2019,-2.1435,53.0043,"PM10"
921,2010,2010,-2.151625,47.331522,"NO2"
922,2013,2020,-2.1516,47.3315,"NO2"
923,2010,2010,-2.155,43.250556,"PM10"
924,2013,2013,-2.155,43.25057778,"PM10"
925,2014,2021,-2.155,43.2506,"PM10"
926,2016,2021,-2.1592,36.9581,"NO2"
927,2013,2021,-2.1731,42.8981,"PM10"
928,2013,2013,-2.17512475,53.0282075,"PM10"
929,2010,2010,-2.175133,53.02821,"PM10"
930,2014,2014,-2.1751,53.0282,"PM10"
931,2013,2021,-2.1908,47.3157,"NO2"
932,2010,2010,-2.191111,43.048333,"PM10"
933,2013,2013,-2.191386667,43.04810667,"PM10"
934,2014,2021,-2.1914,43.0481,"PM10"
935,2010,2010,-2.191584,47.31885533,"PM10"
936,2013,2013,-2.227933333,47.27396667,"PM10"
937,2010,2010,-2.231667,42.341667,"PM10"
938,2013,2021,-2.232,42.341,"PM10"
939,2014,2021,-2.2365,47.2686,"PM10"
940,2013,2020,-2.237881,53.48152,"PM10"
941,2013,2021,-2.239,42.44,"PM10"
942,2010,2010,-2.2405805,53.425273,"NO2"
943,2010,2010,-2.2431575,47.26635175,"PM10"
944,2013,2013,-2.24328,53.369026,"NO2"
945,2010,2010,-2.250278,42.438889,"PM10"
946,2010,2010,-2.268056,43.18,"PM10"
947,2013,2021,-2.2682,43.1804,"PM10"
948,2020,2020,-2.293772,53.559029,"PM10"
949,2020,2021,-2.3181,43.1252,"PM10"
950,2016,2016,-2.3190375,53.4817625,"PM10"
951,2017,2019,-2.329857143,53.49787143,"PM10"
952,2015,2015,-2.330442857,53.49754286,"PM10"
953,2010,2020,-2.334139,53.48481,"PM10"
954,2014,2014,-2.33655,53.4873,"PM10"
955,2010,2013,-2.354155,51.391127,"NO2"
956,2013,2018,-2.3542,51.3911,"NO2"
957,2019,2019,-2.3546,51.391,"NO2"
958,2020,2020,-2.35503,51.390922,"NO2"
959,2013,2013,-2.3851,53.4689,"PM10"
960,2013,2013,-2.3905,36.86495,"NO2"
961,2014,2021,-2.3937,42.849,"PM10"
962,2010,2010,-2.4186095,36.8531405,"NO2"
963,2014,2021,-2.4186,36.85315,"PM10"
964,2010,2010,-2.427778,42.463889,"PM10"
965,2013,2013,-2.427973333,36.84921,"NO2"
966,2013,2021,-2.428,42.464,"PM10"
967,2020,2020,-2.436692,52.673471,"NO2"
968,2017,2019,-2.4367,52.6735,"NO2"
969,2020,2020,-2.452724,53.747751,"NO2"
970,2015,2019,-2.4527,53.7478,"NO2"
971,2020,2020,-2.453492,53.115941,"NO2"
972,2019,2019,-2.4535,53.1159,"NO2"
973,2010,2010,-2.463219,36.9231,"NO2"
974,2014,2021,-2.4632,36.9231,"PM10"
975,2010,2010,-2.466667,41.766667,"PM10"
976,2013,2013,-2.466677773,41.76667777,"PM10"
977,2014,2021,-2.4667,41.7667,"PM10"
978,2014,2014,-2.46825,53.73165,"NO2"
979,2013,2013,-2.472056,53.46008,"NO2"
980,2010,2010,-2.477222,42.849167,"PM10"
981,2010,2013,-2.483815,53.715504,"NO2"
982,2013,2013,-2.4838,53.7155,"NO2"
983,2013,2021,-2.4904,43.0642,"PM10"
984,2010,2010,-2.49,43.064167,"PM10"
985,2010,2010,-2.501389,42.653333,"PM10"
986,2020,2020,-2.5842285,51.4604035,"PM10"
987,2010,2010,-2.58424125,51.46113675,"PM10"
988,2017,2019,-2.58425,51.4604,"PM10"
989,2013,2013,-2.5844865,51.46282925,"PM10"
990,2014,2016,-2.5845,51.4628,"PM10"
991,2010,2010,-2.615358,53.38928,"PM25"
992,2013,2013,-2.6153685,53.389285,"PM10"
993,2014,2019,-2.6154,53.3893,"PM10"
994,2013,2013,-2.61944444,42.51833333,"PM10"
995,2010,2010,-2.619444,42.518333,"PM10"
996,2013,2021,-2.6194,42.5183,"PM10"
997,2010,2010,-2.635833,43.172222,"PM10"
998,2013,2013,-2.63792,43.16831,"PM10"
999,2014,2021,-2.6379,43.1683,"PM10"
1000,2010,2020,-2.638139,53.54914,"PM10"
1001,2013,2013,-2.665233776,42.85109022,"PM10"
1002,2014,2021,-2.669966667,42.8515,"PM10"
1003,2010,2010,-2.6717226,42.8528334,"PM10"
1004,2013,2013,-2.67872325,51.6380955,"PM10"
1005,2010,2020,-2.678731,51.638094,"PM10"
1006,2014,2019,-2.6787,51.6381,"PM10"
1007,2010,2020,-2.680353,53.76559,"PM10"
1008,2013,2013,-2.680368667,53.76559333,"PM25"
1009,2014,2019,-2.6804,53.7656,"PM10"
1010,2013,2013,-2.68345,51.05625,"NO2"
1011,2013,2019,-2.6835,51.0562,"NO2"
1012,2013,2013,-2.70318,43.40592,"NO2"
1013,2013,2021,-2.7032,43.4059,"PM10"
1014,2010,2010,-2.703889,43.406111,"NO2"
1015,2020,2020,-2.73168,53.365391,"NO2"
1016,2015,2019,-2.7317,53.3654,"NO2"
1017,2021,2021,-2.7345,43.219,"PM10"
1018,2010,2010,-2.736665,52.22174,"NO2"
1019,2013,2013,-2.7366825,52.22172,"NO2"
1020,2014,2019,-2.7367,52.2217,"NO2"
1021,2020,2020,-2.742134,53.451826,"PM10"
1022,2013,2021,-2.7495,48.5135,"PM10"
1023,2010,2010,-2.75,48.516669,"PM10"
1024,2010,2010,-2.761043,47.6528,"NO2"
1025,2013,2017,-2.76115,47.65295,"PM10"
1026,2018,2021,-2.764,47.6489,"PM10"
1027,2010,2010,-2.778611,43.211111,"NO2"
1028,2010,2010,-2.7935132,53.389203,"PM10"
1029,2010,2010,-2.810969,36.769719,"PM10"
1030,2013,2013,-2.81098,36.76971333,"PM10"
1031,2014,2021,-2.811,36.7697,"PM10"
1032,2013,2013,-2.844333,53.34633,"PM10"
1033,2013,2013,-2.85692222,41.72360555,"NO2"
1034,2010,2010,-2.856944,41.723611,"NO2"
1035,2014,2021,-2.8569,41.7236,"PM10"
1036,2013,2013,-2.8837,43.2411,"NO2"
1037,2010,2010,-2.884167,43.241111,"PM10"
1038,2010,2010,-2.886183,43.209642,"PM10"
1039,2013,2013,-2.9023,43.2549,"PM10"
1040,2013,2013,-2.907066667,43.2545,"PM10"
1041,2010,2010,-2.907592333,43.25916667,"PM10"
1042,2017,2019,-2.908525,53.389875,"PM10"
1043,2014,2018,-2.9175,42.6844,"PM10"
1044,2013,2013,-2.9175,42.68442963,"PM10"
1045,2010,2010,-2.9175,42.684444,"PM10"
1046,2019,2020,-2.92905,42.68625,"PM10"
1047,2010,2010,-2.930278,43.298333,"PM10"
1048,2013,2013,-2.93038,43.29846,"PM10"
1049,2013,2021,-2.9304,43.2985,"PM10"
1050,2014,2016,-2.9371,43.27292,"PM10"
1051,2017,2019,-2.938533333,43.27056667,"PM10"
1052,2021,2021,-2.9406,42.6881,"PM10"
1053,2013,2015,-2.943166667,53.3887,"PM10"
1054,2020,2020,-2.943542857,43.27595714,"PM10"
1055,2020,2021,-2.9436,48.262,"PM10"
1056,2013,2013,-2.945304667,54.89482267,"PM10"
1057,2010,2020,-2.945307,54.894834,"PM10"
1058,2014,2019,-2.9453,54.8948,"PM10"
1059,2010,2010,-2.953333,43.14625,"PM10"
1060,2020,2020,-2.959861,56.475434,"NO2"
1061,2017,2019,-2.9599,56.4754,"NO2"
1062,2013,2013,-2.96338,43.14408,"PM10"
1063,2014,2021,-2.9634,43.1441,"PM10"
1064,2016,2016,-2.963625,53.38865,"PM10"
1065,2010,2010,-2.977222,43.302778,"NO2"
1066,2010,2020,-2.977281,51.601203,"PM10"
1067,2013,2013,-2.977287333,51.601202,"PM10"
1068,2014,2019,-2.9773,51.6012,"PM10"
1069,2010,2010,-2.980869,42.7151,"NO2"
1070,2021,2021,-2.982361538,43.29753077,"PM10"
1071,2010,2010,-2.987222,43.299167,"PM10"
1072,2013,2013,-21.759139,64.373583,"PM10"
1073,2013,2013,-21.7591,64.3736,"PM10"
1074,2014,2020,-21.7974,64.3539,"PM10"
1075,2010,2010,-21.8738886,64.135331,"PM10"
1076,2014,2015,-21.906925,64.108225,"PM10"
1077,2013,2013,-21.9129,64.1093,"PM10"
1078,2016,2020,-21.92262,64.09542,"PM10"
1079,2010,2010,-21.99,64.059166,"PM10"
1080,2016,2017,-22.5757,64.0136,"PM10"
1081,2019,2019,-22.584,64.0042,"NO2"
1082,2016,2017,-22.6005,64.0428,"PM10"
1083,2013,2013,-28.631389,38.605,"PM10"
1084,2010,2010,-28.631403,38.605,"PM10"
1085,2013,2020,-28.6314,38.605,"PM10"
1086,2020,2020,-3.002778,53.04222,"PM10"
1087,2013,2013,-3.0027835,53.042215,"PM10"
